contig_id,Median_pI,n_structural
WATLvirus_00273698,4.189767074584962,2
WATLvirus_00273702,4.948993873596191,1
WATLvirus_00273703,5.290368843078612,1
WATLvirus_00273706,9.769619560241697,1
WATLvirus_00273712,4.758071708679199,1
WATLvirus_00273714,4.983381462097167,2
WATLvirus_00273734,4.856005287170409,1
WATLvirus_00273748,4.0500284194946286,1
WATLvirus_00273749,5.8341474533081055,2
WATLvirus_00273755,4.76949634552002,1
WATLvirus_00273759,4.786036491394042,2
WATLvirus_00273782,7.786636543273926,1
WATLvirus_00273792,4.590908241271973,1
WATLvirus_00273807,4.716181373596191,1
WATLvirus_00273809,5.641463279724121,1
WATLvirus_00273811,5.028596878051756,2
WATLvirus_00273812,6.238670539855956,1
WATLvirus_00273826,4.141652870178221,1
WATLvirus_00273841,4.766995429992675,3
WATLvirus_00273848,4.6925363540649405,3
WATLvirus_00273853,4.411211776733398,2
WATLvirus_00273857,4.343260765075683,2
WATLvirus_00273864,4.0500284194946286,1
WATLvirus_00273867,4.146455764770508,2
WATLvirus_00273878,4.897185134887694,2
WATLvirus_00273895,4.529522132873535,1
WATLvirus_00273902,4.64268856048584,1
WATLvirus_00273903,10.444603538513181,1
WATLvirus_00273904,5.566435813903809,1
WATLvirus_00273908,4.0985689163208,1
WATLvirus_00273910,5.8353979110717775,3
WATLvirus_00273912,4.1351732254028315,1
WATLvirus_00273913,4.7395421981811525,1
WATLvirus_00273920,4.304610252380372,1
WATLvirus_00273924,5.897920799255371,2
WATLvirus_00273948,5.025271797180175,1
WATLvirus_00273949,11.426779365539552,1
WATLvirus_00297763,4.0500284194946286,7
WATLvirus_00297767,4.89550838470459,7
WATLvirus_00297775,4.7561960220336905,11
WATLvirus_00297777,4.809226799011231,5
WATLvirus_00297886,5.353857994079589,4
WATLvirus_00297888,5.260357856750488,1
WATLvirus_00297892,4.279998970031738,1
WATLvirus_00297895,4.453016853332519,4
WATLvirus_00297896,4.547142219543457,1
WATLvirus_00297897,4.36986141204834,1
WATLvirus_00297900,4.495305061340332,2
WATLvirus_00297901,4.0500284194946286,1
WATLvirus_00297905,4.252176284790039,2
WATLvirus_00297906,4.187351417541503,4
WATLvirus_00297907,11.168454551696776,1
WATLvirus_00297914,4.793482398986816,4
WATLvirus_00297918,4.916908264160156,2
WATLvirus_00297921,4.770974159240722,1
WATLvirus_00297926,4.336440086364747,3
WATLvirus_00297927,4.260275840759277,4
WATLvirus_00297928,5.384721565246583,2
WATLvirus_00297929,4.376113700866698,2
WATLvirus_00297930,4.938137626647948,1
WATLvirus_00297933,5.168165016174316,2
WATLvirus_00297934,5.323505973815918,1
WATLvirus_00297936,4.697936058044433,1
WATLvirus_00297942,5.135454177856444,2
WATLvirus_00297946,4.379694557189941,1
WATLvirus_00297947,4.493372535705566,2
WATLvirus_00297950,4.54526653289795,1
WATLvirus_00297953,4.104679107666016,2
WATLvirus_00297954,5.536879539489746,4
WATLvirus_00297956,5.980280494689941,1
WATLvirus_00297957,4.34775104522705,2
WATLvirus_00297959,4.46753921508789,2
WATLvirus_00297964,6.122377967834471,1
WATLvirus_00297965,6.283402824401856,1
WATLvirus_00297971,4.654056358337402,1
WATLvirus_00297974,4.968887519836425,2
WATLvirus_00297975,4.663321113586425,2
WATLvirus_00297978,4.4920652389526365,1
WATLvirus_00297981,4.227195549011231,1
WATLvirus_00297983,4.762050437927246,1
WATLvirus_00297987,5.135709953308105,1
WATLvirus_00297990,6.881974220275879,1
WATLvirus_00297994,4.440910148620605,3
WATLvirus_00297995,4.888062477111816,1
WATLvirus_00298001,4.38517951965332,2
WATLvirus_00298008,4.777681159973144,1
WATLvirus_00298011,4.777737998962402,1
WATLvirus_00298013,5.000148963928222,2
WATLvirus_00298015,6.904034042358399,2
WATLvirus_00298025,4.828893089294433,1
WATLvirus_00298026,4.40572681427002,1
WATLvirus_00298030,7.288151550292968,2
WATLvirus_00298036,4.47168846130371,2
WATLvirus_00298037,4.937739753723143,1
WATLvirus_00298038,6.910468673706053,2
WATLvirus_00298043,8.633364295959474,1
WATLvirus_00298048,5.117862510681152,1
WATLvirus_00298053,4.932851600646971,1
WATLvirus_00298060,4.3953252792358395,4
WATLvirus_00298061,4.672358512878417,3
WATLvirus_00298062,5.041755104064941,1
WATLvirus_00298065,4.515710258483887,1
WATLvirus_00298068,4.833156013488768,1
WATLvirus_00298069,4.399048233032226,2
WATLvirus_00298072,4.839294624328613,1
WATLvirus_00298074,4.279998970031738,1
WATLvirus_00298076,4.233220481872559,1
WATLvirus_00298078,4.535149192810059,1
WATLvirus_00298101,5.101436042785643,1
WATLvirus_00298103,4.914037895202636,1
WATLvirus_00298105,5.052270317077636,1
WATLvirus_00298106,4.211792182922363,2
WATLvirus_00298112,4.547284317016601,2
WATLvirus_00298124,5.041073036193849,2
WATLvirus_00298130,4.871351814270019,1
WATLvirus_00298133,4.846342658996581,3
WATLvirus_00298138,8.777934646606447,2
WATLvirus_00298143,5.135368919372558,1
WATLvirus_00298151,4.0500284194946286,1
WATLvirus_00298159,5.242510414123534,3
WATLvirus_00298170,4.695207786560058,3
WATLvirus_00298171,4.927054023742675,2
WATLvirus_00298174,4.290912055969239,1
WATLvirus_00298175,4.428973960876465,1
WATLvirus_00298178,9.799468421936034,1
WATLvirus_00298190,4.3506498336792,1
WATLvirus_00298202,4.40831298828125,6
WATLvirus_00298207,4.0500284194946286,1
WATLvirus_00298212,4.0500284194946286,1
WATLvirus_00298224,4.529920005798339,1
WATLvirus_00298226,4.589032554626464,2
WATLvirus_00298228,6.908042335510254,2
WATLvirus_00298233,6.755287742614746,2
WATLvirus_00298241,4.664486312866211,2
WATLvirus_00298244,4.438949203491211,2
WATLvirus_00298250,7.273099517822265,2
WATLvirus_00298254,4.0500284194946286,1
WATLvirus_00298261,4.191983795166015,2
WATLvirus_00298275,4.556577491760254,2
WATLvirus_00298276,4.53097152709961,2
WATLvirus_00298284,4.662695884704591,3
WATLvirus_00298285,4.705325126647948,1
WATLvirus_00298293,4.3769378662109375,2
WATLvirus_00298294,5.837330436706543,2
WATLvirus_00298296,4.903352165222167,1
WATLvirus_00298298,4.424512100219727,2
WATLvirus_00298301,4.171493339538574,1
WATLvirus_00298305,4.144153785705566,1
WATLvirus_00298306,4.683385276794433,1
WATLvirus_00298313,4.0500284194946286,1
WATLvirus_00298315,9.806108665466308,1
WATLvirus_00298329,4.201674842834472,1
WATLvirus_00298338,4.752956199645996,1
WATLvirus_00298341,5.3933610916137695,1
WATLvirus_00298381,4.3657121658325195,1
WATLvirus_00298382,4.0500284194946286,1
WATLvirus_00298383,4.184964179992675,1
WATLvirus_00298394,7.111339378356934,2
WATLvirus_00298396,4.91784610748291,1
WATLvirus_00298400,6.918822860717775,2
WATLvirus_00298414,4.515710258483887,1
WATLvirus_00298420,5.8799028396606445,1
WATLvirus_00298432,4.288297462463379,1
WATLvirus_00298456,4.992248344421386,3
WATLvirus_00298457,4.692678451538086,2
WATLvirus_00298464,6.246855354309083,1
WATLvirus_00305813,5.399556541442871,11
WATLvirus_00305816,5.283548164367675,2
WATLvirus_00305817,6.34754524230957,4
WATLvirus_00305824,5.857792472839353,4
WATLvirus_00305836,4.56680850982666,19
WATLvirus_00305839,4.493685150146485,2
WATLvirus_00305843,5.147987174987792,1
WATLvirus_00305866,5.349481391906739,2
WATLvirus_00305871,4.645928382873536,1
WATLvirus_00305898,6.162335777282714,1
WATLvirus_00305904,4.312340354919434,1
WATLvirus_00305905,6.90766544342041,3
WATLvirus_00305923,4.822527122497559,3
WATLvirus_00305935,8.734902000427244,1
WATLvirus_00305967,4.353207588195801,3
WATLvirus_00305993,4.628421974182129,1
WATLvirus_00305999,5.197863388061522,2
WATLvirus_00306050,5.007566452026366,2
WATLvirus_00306092,4.318819999694824,2
WATLvirus_00306098,5.270873069763183,1
WATLvirus_00306111,4.798484230041503,7
WATLvirus_00306136,4.0500284194946286,1
WATLvirus_00306169,4.542708778381347,1
WATLvirus_00306171,5.5363679885864245,1
WATLvirus_00306231,5.346355247497558,1
WATLvirus_00306244,4.792572975158691,3
WATLvirus_00306258,4.7440893173217775,1
WATLvirus_00306262,4.424767875671387,1
WATLvirus_00306265,4.934499931335448,1
WATLvirus_00306272,4.246463966369629,1
WATLvirus_00306277,4.61796360015869,1
WATLvirus_00306284,4.644962120056152,1
WATLvirus_00306290,4.116814231872558,1
WATLvirus_00306308,4.982699394226074,2
WATLvirus_00306324,4.387310981750488,1
WATLvirus_00306340,4.558936309814452,2
WATLvirus_00306368,4.369378280639649,2
WATLvirus_00306370,4.352298164367675,1
WATLvirus_00306381,4.243792533874512,3
WATLvirus_00306411,4.284034538269044,1
WATLvirus_00306423,10.11691074371338,1
WATLvirus_00306425,4.7172044754028315,1
WATLvirus_00306443,5.276613807678221,1
WATLvirus_00306456,4.625182151794434,2
WATLvirus_00306469,4.6020771026611325,2
WATLvirus_00306471,4.499113273620605,2
WATLvirus_00306476,4.564989662170411,1
WATLvirus_00306491,5.256180191040038,4
WATLvirus_00306512,4.66945972442627,1
WATLvirus_00306530,4.5680021286010755,1
WATLvirus_00306538,4.706234550476074,3
WATLvirus_00306579,4.229355430603028,1
WATLvirus_00306588,7.791471672058106,1
WATLvirus_00306591,5.059005737304687,2
WATLvirus_00306594,5.509596824645996,2
WATLvirus_00306601,4.489223289489746,1
WATLvirus_00306603,4.786604881286621,1
WATLvirus_00306609,4.271643638610841,1
WATLvirus_00306611,4.0500284194946286,1
WATLvirus_00306619,4.60994930267334,3
WATLvirus_00306622,6.498652076721191,3
WATLvirus_00306635,4.229923820495605,1
WATLvirus_00306638,4.895877838134765,2
WATLvirus_00306662,4.497862815856934,1
WATLvirus_00306672,5.129571342468262,1
WATLvirus_00306681,4.641324424743652,1
WATLvirus_00306700,4.561067771911622,3
WATLvirus_00306732,4.0500284194946286,1
WATLvirus_00306737,4.456825065612793,1
WATLvirus_00306746,4.777112770080566,3
WATLvirus_00306757,4.563000297546388,1
WATLvirus_00306771,4.194172096252441,1
WATLvirus_00306778,4.867316246032714,1
WATLvirus_00306813,7.908804130554199,1
WATLvirus_00306841,4.340873527526856,1
WATLvirus_00306857,4.5278169631958,1
WATLvirus_00306861,9.29719524383545,1
WATLvirus_00306871,4.991793632507324,2
WATLvirus_00306900,6.485240364074709,2
WATLvirus_00306907,4.840346145629882,2
WATLvirus_00306919,4.129318809509278,1
WATLvirus_00306940,4.113744926452636,3
WATLvirus_00306968,9.9759183883667,1
WATLvirus_00306969,4.207586097717285,1
WATLvirus_00306982,4.277128601074219,2
WATLvirus_00307073,4.0500284194946286,1
WATLvirus_00307078,9.885533714294432,1
WATLvirus_00307084,5.304408073425292,2
WATLvirus_00307095,4.95626926422119,1
WATLvirus_00307098,4.502239418029785,1
WATLvirus_00307105,4.750512123107909,3
WATLvirus_00307109,7.790037536621092,2
WATLvirus_00307128,5.550350379943847,2
WATLvirus_00307129,4.67721824645996,2
WATLvirus_00307130,4.0961816787719725,1
WATLvirus_00307134,5.800953483581543,1
WATLvirus_00307188,8.495788764953613,1
WATLvirus_00307229,7.987906837463378,1
WATLvirus_00307232,4.456313514709472,3
WATLvirus_00307249,4.879678726196289,2
WATLvirus_00307272,5.193628883361815,1
WATLvirus_00307283,9.414721107482912,1
WATLvirus_00307312,4.625722122192384,2
WATLvirus_00307325,4.536115455627441,3
WATLvirus_00307334,5.69995059967041,1
WATLvirus_00307336,4.873511695861816,1
WATLvirus_00307360,4.364120674133301,1
WATLvirus_00307366,4.664401054382324,2
WATLvirus_00307378,4.178370857238768,1
WATLvirus_00307386,4.926656150817871,1
WATLvirus_00307388,4.386742591857909,1
WATLvirus_00307420,4.890733909606933,1
WATLvirus_00307425,4.442331123352051,1
WATLvirus_00307437,8.762301063537599,1
WATLvirus_00307445,6.26095142364502,3
WATLvirus_00307459,6.045304298400879,1
WATLvirus_00307495,4.477628135681152,1
WATLvirus_00307502,4.230719566345215,2
WATLvirus_00307512,6.31966609954834,5
WATLvirus_00307523,4.143358039855956,1
WATLvirus_00307537,5.063069725036621,1
WATLvirus_00307557,4.922279548645019,2
WATLvirus_00307588,4.817980003356933,1
WATLvirus_00307601,4.440228080749511,3
WATLvirus_00307615,6.544159317016601,2
WATLvirus_00307619,4.547369575500488,1
WATLvirus_00307620,5.760228347778321,2
WATLvirus_00307643,4.941604804992674,1
WATLvirus_00307653,4.108799934387206,1
WATLvirus_00307658,4.654624748229981,1
WATLvirus_00307676,4.0500284194946286,1
WATLvirus_00307692,4.306258583068849,1
WATLvirus_00307702,4.932965278625488,2
WATLvirus_00307720,5.002990913391113,1
WATLvirus_00307742,4.348177337646485,2
WATLvirus_00307752,5.120874977111816,1
WATLvirus_00307785,11.707474708557129,1
WATLvirus_00307786,4.655136299133301,1
WATLvirus_00307798,4.85833568572998,3
WATLvirus_00307849,4.969256973266601,2
WATLvirus_00307858,4.666731452941894,1
WATLvirus_00307868,5.516133308410643,1
WATLvirus_00307876,5.034820747375488,1
WATLvirus_00307877,4.243508338928222,1
WATLvirus_00307879,4.56106777191162,2
WATLvirus_00307902,4.9643404006958,1
WATLvirus_00307926,5.149806022644042,1
WATLvirus_00307927,7.712050819396972,1
WATLvirus_00307956,4.269512176513672,2
WATLvirus_00307990,4.954990386962891,14
WATLvirus_00308003,4.320610427856446,2
WATLvirus_00308015,4.303246116638184,1
WATLvirus_00308057,4.950869560241698,2
WATLvirus_00308059,4.795642280578614,5
WATLvirus_00308077,5.553703880310058,1
WATLvirus_00308080,5.876947212219237,2
WATLvirus_00308101,4.776430702209471,1
WATLvirus_00308116,4.838243103027343,2
WATLvirus_00308147,5.905139350891113,3
WATLvirus_00308153,5.508346366882324,1
WATLvirus_00308175,4.71802864074707,2
WATLvirus_00308181,4.883884811401367,2
WATLvirus_00308198,5.010863113403319,2
WATLvirus_00308239,5.1233474731445305,2
WATLvirus_00308265,4.326777458190918,2
WATLvirus_00308288,4.759890556335448,1
WATLvirus_00308294,4.341157722473145,1
WATLvirus_00308318,4.591988182067872,1
WATLvirus_00308372,4.0500284194946286,1
WATLvirus_00308380,4.795528602600097,2
WATLvirus_00308385,4.876410484313964,1
WATLvirus_00308394,4.053666114807128,1
WATLvirus_00308395,4.806470108032227,4
WATLvirus_00308398,5.414107322692871,2
WATLvirus_00308412,4.723684120178221,1
WATLvirus_00308417,4.304610252380372,1
WATLvirus_00308424,7.216016960144044,1
WATLvirus_00308431,4.95626926422119,1
WATLvirus_00308436,4.866804695129394,1
WATLvirus_00308448,4.266187095642091,1
WATLvirus_00308449,4.910627555847167,3
WATLvirus_00308452,5.14520206451416,1
WATLvirus_00308457,4.440910148620605,3
WATLvirus_00308463,4.269483757019044,2
WATLvirus_00308479,4.403282737731933,3
WATLvirus_00308483,4.743577766418457,2
WATLvirus_00308497,5.381709098815918,1
WATLvirus_00308511,8.650081443786622,2
WATLvirus_00308557,4.915117835998534,1
WATLvirus_00308565,4.690546989440917,3
WATLvirus_00308577,7.025414085388183,2
WATLvirus_00308594,4.554815483093263,1
WATLvirus_00308610,4.363154411315918,1
WATLvirus_00308611,4.869248771667479,3
WATLvirus_00308632,4.604890632629394,1
WATLvirus_00308636,7.870058631896972,1
WATLvirus_00308654,6.408960151672363,1
WATLvirus_00308700,4.735222434997559,3
WATLvirus_00308745,4.637175178527832,1
WATLvirus_00308751,4.0500284194946286,1
WATLvirus_00308773,4.130512428283691,1
WATLvirus_00308777,4.477230262756347,2
WATLvirus_00308778,4.0500284194946286,1
WATLvirus_00308786,4.673921585083008,2
WATLvirus_00308799,4.388675117492675,5
WATLvirus_00308806,5.346355247497558,1
WATLvirus_00308821,4.374692726135255,2
WATLvirus_00308828,4.541458320617676,1
WATLvirus_00308858,4.969626426696778,3
WATLvirus_00308872,4.827983665466308,1
WATLvirus_00308873,5.3863130569458,2
WATLvirus_00308898,5.35931453704834,1
WATLvirus_00308899,4.592101860046387,1
WATLvirus_00308904,4.178200340270995,5
WATLvirus_00308909,4.725446128845214,3
WATLvirus_00308927,6.081226539611816,1
WATLvirus_00308938,4.6286777496337885,2
WATLvirus_00308939,4.837134742736816,1
WATLvirus_00308987,4.36076717376709,1
WATLvirus_00309004,5.226424980163573,1
WATLvirus_00309007,4.253142547607421,2
WATLvirus_00309009,4.535206031799317,1
WATLvirus_00309036,5.096150016784668,2
WATLvirus_00309041,5.049769401550292,3
WATLvirus_00309062,5.4943639755249025,1
WATLvirus_00309093,7.165072441101074,2
WATLvirus_00309095,6.091741752624511,1
WATLvirus_00309106,4.714248847961425,1
WATLvirus_00309125,5.624638938903809,1
WATLvirus_00309137,4.5772100448608395,2
WATLvirus_00309144,4.315978050231934,1
WATLvirus_00309154,4.444206809997559,1
WATLvirus_00309158,4.661956977844238,1
WATLvirus_00309171,4.616826820373535,1
WATLvirus_00309195,9.15916843414307,1
WATLvirus_00309198,4.434373664855957,1
WATLvirus_00309247,11.036874580383298,1
WATLvirus_00309266,4.25680866241455,3
WATLvirus_00309277,6.299090385437012,1
WATLvirus_00309284,4.349683570861817,1
WATLvirus_00309288,4.653516387939453,2
WATLvirus_00309290,4.948539161682128,2
WATLvirus_00309292,5.007765388488769,1
WATLvirus_00309294,4.755286598205566,1
WATLvirus_00309320,7.088764190673828,2
WATLvirus_00309330,4.1820085525512685,1
WATLvirus_00309353,4.6550794601440435,3
WATLvirus_00309357,5.056931114196778,1
WATLvirus_00309373,6.42464771270752,1
WATLvirus_00309374,5.145912551879883,2
WATLvirus_00309394,4.549245262145996,3
WATLvirus_00309436,5.1014928817749015,1
WATLvirus_00309451,4.975821876525878,1
WATLvirus_00309490,5.651523780822754,1
WATLvirus_00309493,4.656841468811035,1
WATLvirus_00309495,4.3595167160034185,1
WATLvirus_00309563,5.066252708435058,3
WATLvirus_00309608,4.092543983459472,1
WATLvirus_00309609,4.831450843811035,1
WATLvirus_00309612,6.975190162658691,1
WATLvirus_00309613,9.87425174713135,1
WATLvirus_00309618,4.19161434173584,2
WATLvirus_00309622,4.0500284194946286,1
WATLvirus_00309672,5.222957801818846,1
WATLvirus_00309677,4.7440893173217775,1
WATLvirus_00309696,4.502267837524414,2
WATLvirus_00309701,7.9641824722290036,1
WATLvirus_00309738,4.984432983398436,2
WATLvirus_00309757,5.2797967910766594,2
WATLvirus_00309771,5.140370750427245,2
WATLvirus_00309778,5.668177604675294,1
WATLvirus_00309785,4.811386680603028,3
WATLvirus_00309790,4.728373336791992,2
WATLvirus_00309836,4.589941978454591,1
WATLvirus_00309850,5.2512636184692365,1
WATLvirus_00309855,5.574450111389159,1
WATLvirus_00309877,4.956212425231932,1
WATLvirus_00309914,4.749943733215332,1
WATLvirus_00309918,4.0500284194946286,1
WATLvirus_00309944,5.048177909851074,1
WATLvirus_00309958,4.449947547912598,1
WATLvirus_00309968,4.203209495544433,1
WATLvirus_00309979,4.6473493576049805,1
WATLvirus_00309998,5.032802963256836,2
WATLvirus_00310006,5.08307704925537,1
WATLvirus_00310013,4.9284181594848615,7
WATLvirus_00310030,4.109879875183105,1
WATLvirus_00310046,4.522815132141114,2
WATLvirus_00310047,4.903977394104003,1
WATLvirus_00310062,9.85355739593506,1
WATLvirus_00310064,4.655818367004395,2
WATLvirus_00310118,4.94430465698242,4
WATLvirus_00310129,4.987644386291502,1
WATLvirus_00310140,4.479645919799805,4
WATLvirus_00310164,4.0500284194946286,1
WATLvirus_00310174,4.165809440612793,1
WATLvirus_00310183,4.2177886962890625,2
WATLvirus_00310236,4.84168186187744,1
WATLvirus_00310250,9.946939849853516,2
WATLvirus_00310291,5.1114397048950195,1
WATLvirus_00310314,5.116839408874512,1
WATLvirus_00310321,4.531795692443848,1
WATLvirus_00310338,4.128807258605956,2
WATLvirus_00310345,4.451311683654786,1
WATLvirus_00310348,4.724195671081542,1
WATLvirus_00310411,4.870215034484862,1
WATLvirus_00310417,5.164839935302734,2
WATLvirus_00310420,5.024930763244629,1
WATLvirus_00310422,4.740508460998535,1
WATLvirus_00310431,4.743577766418457,3
WATLvirus_00310444,8.572828483581542,1
WATLvirus_00310470,6.526844215393066,1
WATLvirus_00310482,4.305377578735351,2
WATLvirus_00310498,4.690319633483886,2
WATLvirus_00310522,4.301484107971191,1
WATLvirus_00310549,4.596421623229981,1
WATLvirus_00310559,5.841195487976075,1
WATLvirus_00310573,4.291253089904786,1
WATLvirus_00310591,5.107432556152343,2
WATLvirus_00310632,4.396973609924316,1
WATLvirus_00310646,4.482089996337891,2
WATLvirus_00310647,4.171493339538574,1
WATLvirus_00310664,4.554986000061036,3
WATLvirus_00310680,5.505049705505371,2
WATLvirus_00310698,4.139208793640137,1
WATLvirus_00310717,4.636834144592284,1
WATLvirus_00310772,4.238364410400391,2
WATLvirus_00310786,4.343147087097169,1
WATLvirus_00310801,5.404103660583496,3
WATLvirus_00310813,6.628705978393555,2
WATLvirus_00310819,4.54628963470459,3
WATLvirus_00310830,4.290912055969239,3
WATLvirus_00310836,8.140890312194827,1
WATLvirus_00310857,4.162171745300292,1
WATLvirus_00310859,4.816104316711425,1
WATLvirus_00310874,5.471742057800292,1
WATLvirus_00310887,4.938023948669432,1
WATLvirus_00310892,7.919248008728028,1
WATLvirus_00310899,4.268290138244629,1
WATLvirus_00310908,4.910570716857909,1
WATLvirus_00310952,4.278805351257325,1
WATLvirus_00310959,4.758867454528808,1
WATLvirus_00310975,5.241544151306152,5
WATLvirus_00310979,4.486352920532227,2
WATLvirus_00311036,4.811841392517089,1
WATLvirus_00311044,6.270891952514649,2
WATLvirus_00311061,4.816161155700684,1
WATLvirus_00311075,5.0550554275512685,3
WATLvirus_00311096,8.064108467102049,1
WATLvirus_00311113,4.410444450378418,1
WATLvirus_00311137,4.816104316711425,1
WATLvirus_00311165,5.369005584716797,6
WATLvirus_00311223,4.383502769470215,1
WATLvirus_00311226,4.9469760894775385,6
WATLvirus_00311227,7.861290931701661,1
WATLvirus_00311234,4.668038749694823,4
WATLvirus_00311235,4.499056434631348,3
WATLvirus_00311240,5.0695493698120115,4
WATLvirus_00311242,4.803315544128417,1
WATLvirus_00311251,4.0500284194946286,1
WATLvirus_00311253,4.707541847229003,1
WATLvirus_00311265,5.081656074523924,1
WATLvirus_00311311,5.137983512878416,1
WATLvirus_00311340,6.94673767089844,4
WATLvirus_00311346,5.232336235046386,1
WATLvirus_00311365,4.736984443664551,3
WATLvirus_00311384,4.585224342346191,1
WATLvirus_00311398,4.919267082214354,1
WATLvirus_00311400,4.074582862854004,1
WATLvirus_00311416,4.0500284194946286,1
WATLvirus_00311474,4.460519599914551,1
WATLvirus_00311479,4.85989875793457,4
WATLvirus_00311532,5.299349403381346,3
WATLvirus_00311539,4.625693702697753,2
WATLvirus_00311541,4.243280982971191,2
WATLvirus_00311545,6.304774284362794,3
WATLvirus_00311549,4.543788719177246,1
WATLvirus_00311556,4.458416557312011,1
WATLvirus_00311558,4.626205253601075,1
WATLvirus_00311577,5.5801908493041985,1
WATLvirus_00311613,4.585082244873046,2
WATLvirus_00311623,4.0500284194946286,1
WATLvirus_00311665,4.69361629486084,4
WATLvirus_00311667,9.625661659240723,1
WATLvirus_00311688,5.174076271057127,1
WATLvirus_00311696,5.08904514312744,1
WATLvirus_00311751,5.033286094665527,4
WATLvirus_00311752,4.6794633865356445,1
WATLvirus_00311812,6.153753089904785,1
WATLvirus_00311814,4.84764995574951,1
WATLvirus_00311824,4.322230339050293,2
WATLvirus_00311839,7.196998786926269,2
WATLvirus_00311845,9.151432228088382,1
WATLvirus_00311863,4.4865518569946286,1
WATLvirus_00311883,4.571867179870606,1
WATLvirus_00311884,4.0500284194946286,1
WATLvirus_00311892,4.623761177062988,2
WATLvirus_00311938,4.997875404357909,1
WATLvirus_00311954,6.530481910705566,1
WATLvirus_00311955,7.857422828674316,1
WATLvirus_00311956,4.414138984680176,1
WATLvirus_00311957,5.691197395324707,2
WATLvirus_00311966,6.924712371826171,2
WATLvirus_00311973,4.855891609191894,7
WATLvirus_00311981,4.19110279083252,1
WATLvirus_00311983,4.579881477355957,1
WATLvirus_00311998,4.959622764587402,1
WATLvirus_00312023,4.0500284194946286,1
WATLvirus_00312029,4.837617874145508,2
WATLvirus_00312051,4.315637016296387,2
WATLvirus_00312059,5.198346519470214,1
WATLvirus_00312104,4.363154411315918,1
WATLvirus_00312108,5.112178611755371,1
WATLvirus_00312130,4.199003410339355,1
WATLvirus_00312133,4.320582008361817,1
WATLvirus_00312159,4.738746452331543,1
WATLvirus_00312182,11.019597053527832,1
WATLvirus_00312186,5.445056152343751,4
WATLvirus_00312199,4.689296531677246,1
WATLvirus_00312241,10.797632408142093,1
WATLvirus_00312266,4.378103065490722,2
WATLvirus_00312293,4.255870819091797,2
WATLvirus_00312300,4.663889503479004,1
WATLvirus_00312304,4.84713840484619,1
WATLvirus_00312309,9.435737800598144,3
WATLvirus_00312316,4.538047981262207,1
WATLvirus_00312320,4.821219825744628,3
WATLvirus_00312322,5.872115898132324,1
WATLvirus_00312325,4.0500284194946286,1
WATLvirus_00312326,5.656127738952636,4
WATLvirus_00312354,4.9741735458374015,1
WATLvirus_00312358,4.158249855041503,1
WATLvirus_00312359,5.077336311340331,3
WATLvirus_00312367,4.622283363342285,3
WATLvirus_00312380,6.940546798706055,4
WATLvirus_00312425,4.750227928161621,3
WATLvirus_00312427,4.59954776763916,1
WATLvirus_00312435,4.807066917419434,1
WATLvirus_00312441,4.703563117980956,3
WATLvirus_00312449,11.312670326232912,1
WATLvirus_00312478,4.287217521667481,2
WATLvirus_00312507,4.393080139160157,2
WATLvirus_00312510,5.224094581604002,1
WATLvirus_00312521,4.335246467590333,1
WATLvirus_00312542,4.257490730285644,5
WATLvirus_00312557,4.978180694580077,6
WATLvirus_00312573,7.57356014251709,2
WATLvirus_00312586,4.224382019042968,2
WATLvirus_00312590,4.777425384521484,2
WATLvirus_00312591,5.16310634613037,5
WATLvirus_00312607,5.428714942932129,2
WATLvirus_00312608,4.884936332702637,2
WATLvirus_00312624,4.797461128234863,2
WATLvirus_00312633,5.092796516418456,1
WATLvirus_00312634,4.3059175491333015,3
WATLvirus_00312647,4.370543479919434,1
WATLvirus_00312648,4.839806175231933,2
WATLvirus_00312669,9.185084724426268,1
WATLvirus_00312678,4.789617347717285,3
WATLvirus_00312686,5.419904899597168,2
WATLvirus_00312731,4.930521202087401,1
WATLvirus_00312734,5.624127388000488,2
WATLvirus_00312737,4.611029243469239,2
WATLvirus_00312767,6.30147762298584,1
WATLvirus_00312802,4.773816108703613,1
WATLvirus_00312814,4.826164817810058,1
WATLvirus_00312820,5.151454353332518,3
WATLvirus_00312852,4.942457389831542,2
WATLvirus_00312853,4.330926704406739,1
WATLvirus_00312861,4.275395011901856,1
WATLvirus_00312864,6.078725624084471,1
WATLvirus_00312933,5.732405662536622,1
WATLvirus_00312936,4.140288734436035,1
WATLvirus_00312940,4.635981559753417,1
WATLvirus_00312943,4.816104316711425,1
WATLvirus_00312945,6.079180335998535,2
WATLvirus_00312947,4.492122077941894,3
WATLvirus_00312953,4.0500284194946286,1
WATLvirus_00312976,5.145656776428221,1
WATLvirus_00312979,6.745503807067872,1
WATLvirus_00312984,4.572691345214844,2
WATLvirus_00312996,5.445255088806152,1
WATLvirus_00313001,4.206733512878418,1
WATLvirus_00313007,5.295086479187011,3
WATLvirus_00313011,5.111382865905762,1
WATLvirus_00313017,5.221252632141112,5
WATLvirus_00313030,5.790210914611817,1
WATLvirus_00313031,4.261952590942384,2
WATLvirus_00313044,5.404217338562011,1
WATLvirus_00313061,4.68477783203125,2
WATLvirus_00313101,4.0500284194946286,1
WATLvirus_00313108,6.233498191833497,1
WATLvirus_00313117,5.082110786437987,3
WATLvirus_00313138,4.158249855041503,1
WATLvirus_00313164,4.569622039794922,2
WATLvirus_00313166,5.610798645019531,4
